chemicalComposition,Equation,activationEnergy,reactionEnergy,facet 
Au16,2.0CH4(g) + 2.0H2O(g) - 5.0H2(g) + * -> 2.0HO* + 2.0C*,,15.2325545697,111
Cu16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH3* + C*,,11.4081917506,111
Pd16,H2S(g) - H2(g) + N2(g) + * -> 2.0N* + S*,,3.85334587044,111
Pt16,H2O(g) - -0.0H2(g) + * -> HO* + H*,,0.908242254608,111
Pt16,3.0CH4(g) - 3.0H2(g) + 0.5N2(g) + * -> 3.0CH2* + N*,,11.1775690635,111
Pd16,2.0CH4(g) - 2.5H2(g) + * -> CH2* + CH*,,4.11973724423,111
Au16,CH4(g) + 2.0H2O(g) - 3.0H2(g) + * -> 2.0HO* + C*,,10.106083119,111
Pt16,CH4(g) - H2(g) + N2(g) + * -> CH2* + 2.0N*,,5.23865120591,111
Pd16,4.0CH4(g) - 4.5H2(g) + * -> 3.0CH2* + CH*,,10.3640183505,111
Au16,2.0CH4(g) + 2.0H2O(g) - 5.0H2(g) + * -> 2.0HO* + 2.0C*,,13.516076326,111
Au16,3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*,,19.2496182884,111
Rh16,2.0CH4(g) - H2(g) + * -> 2.0CH3*,,3.80904587004,111
Rh16,0.5H2(g) + 1.5N2(g) + * -> HN* + 2.0N*,,2.29852815812,111
Cu16,2.0CH4(g) + H2O(g) - 1.5H2(g) + * -> 2.0CH3* + HO*,,5.68629075113,111
Pt16,CH4(g) - H2(g) + 0.5N2(g) + * -> CH2* + N*,,2.98625199348,111
Pd16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,10.8467380663,111
Cu16,CH4(g) + 3.0H2O(g) - 2.0H2(g) + * -> CH3* + 3.0HO*,,8.34822479269,111
Ag16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0CH2* + 2.0N*,,14.8615974586,111
Pd16,3.0CH4(g) - 4.0H2(g) + * -> CH2* + 2.0CH*,,7.02333458463,111
Au16,2.0CH4(g) + H2O(g) - 4.5H2(g) + * -> HO* + 2.0C*,,12.4074604453,111
Pd16,2.0CH4(g) - 2.5H2(g) + * -> CH2* + CH*,,3.92168760658,111
Rh16,0.5H2(g) + 2.0N2(g) + * -> HN* + 3.0N*,,8.32021808589,111
Cu16,3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*,,10.2993949823,111
Ir16,4.0H2O(g) - 2.0H2(g) + * -> 4.0HO*,,7.60736269875,111
Rh16,H2(g) + 1.5N2(g) + * -> 2.0HN* + N*,,5.03055893415,111
Au16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,20.4060428056,111
Cu16,CH4(g) + 2.0H2O(g) - 1.5H2(g) + * -> CH3* + 2.0HO*,,4.93773939978,111
Ag16,2.0CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> 2.0CH2* + N*,,11.5375759047,111
Au16,4.0CH4(g) - 5.0H2(g) + * -> 2.0CH2* + 2.0CH*,,14.942195135,111
Cu16,CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*,,3.22439801662,111
Ag16,CH4(g) - H2(g) + 1.5N2(g) + * -> CH2* + 3.0N*,,19.5120201328,111
Au16,3.0CH4(g) - 3.5H2(g) + * -> 2.0CH2* + CH*,,11.3771396135,111
Ir16,CH4(g) + 3.0H2O(g) - 3.5H2(g) + * -> 3.0HO* + C*,,7.03928413037,111
Cu16,CH4(g) + 3.0H2O(g) - 2.0H2(g) + * -> CH3* + 3.0HO*,,6.45614269927,111
Ag16,2.0CH4(g) - 2.0H2(g) + N2(g) + * -> 2.0CH2* + 2.0N*,,18.4018513664,111
Au16,3.0CH4(g) - 4.0H2(g) + * -> CH2* + 2.0CH*,,11.0022680085,111
Cu16,2.0CH4(g) + 2.0H2O(g) - 2.0H2(g) + * -> 2.0CH3* + 2.0HO*,,5.4398369558,111
Ag16,3.0CH4(g) - 3.0H2(g) + 0.5N2(g) + * -> 3.0CH2* + N*,,17.6925240035,111
Au16,2.0CH4(g) - 2.5H2(g) + * -> CH2* + CH*,,6.23581067804,111
Pt16,H2O(g) - -0.0H2(g) + * -> HO* + H*,,0.934635870459,111
Ag16,CH4(g) - H2(g) + N2(g) + * -> CH2* + 2.0N*,,13.9048705687,111
Ag16,CH4(g) - H2(g) + 0.5N2(g) + * -> CH2* + N*,,8.56042958926,111
Rh16,CH4(g) + 3.0H2O(g) - 2.0H2(g) + * -> CH3* + 3.0HO*,,4.85971285925,111
Au16,3.0CH4(g) - 4.0H2(g) + * -> CH2* + 2.0CH*,,14.3960865635,111
Ir16,CH4(g) + H2O(g) - 2.5H2(g) + * -> HO* + C*,,3.68461677333,111
Rh16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH3* + C*,,9.51097956264,111
Rh16,4.0CH4(g) - 5.0H2(g) + * -> 2.0CH3* + 2.0C*,,10.1347150074,111
Pd16,H2(g) + 1.5N2(g) + * -> 2.0HN* + N*,,3.74715227999,111
Rh16,CH4(g) + 2.0H2O(g) - 1.5H2(g) + * -> CH3* + 2.0HO*,,3.53531742221,111
Ag16,2.0CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> 2.0CH2* + N*,,10.5439813962,111
Au16,CH4(g) - -0.0H2(g) + * -> CH2* + 2.0H*,,3.74664335904,111
Ir16,CH4(g) + 3.0H2O(g) - 3.5H2(g) + * -> 3.0HO* + C*,,8.55845390658,111
Pd16,0.5H2(g) + 1.5N2(g) + * -> HN* + 2.0N*,,4.64046847711,111
Au16,3.0CH4(g) - 3.5H2(g) + * -> 2.0CH2* + CH*,,10.6419542229,111
Cu16,CH4(g) + 3.0H2S(g) - 2.5H2(g) + * -> CH2* + 3.0HS*,,5.71989436385,111
Au16,3.0CH4(g) - 4.0H2(g) + * -> CH2* + 2.0CH*,,10.5499670848,111
Rh16,2.0CH4(g) + H2O(g) - 2.5H2(g) + * -> 2.0CH2* + HO*,,5.76406347748,111
Au16,2.0CH4(g) - 2.5H2(g) + * -> CH2* + CH*,,6.06375104335,111
Ag16,3.0H2O(g) - H2(g) + * -> 3.0HO* + H*,,4.47640579257,111
Rh16,3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*,,10.1528910568,111
Cu16,3.0CH4(g) + H2S(g) - 3.5H2(g) + * -> 3.0CH2* + HS*,,10.5986539008,111
Ir16,4.0CH4(g) - 4.5H2(g) + * -> 3.0CH2* + CH*,,9.51534664995,111
Ir16,2.0CH4(g) + H2O(g) - 4.5H2(g) + * -> HO* + 2.0C*,,8.53440958575,111
Cu16,2.0CH4(g) + H2S(g) - 2.5H2(g) + * -> 2.0CH2* + HS*,,6.69178636335,111
Ir16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,8.79549848083,111
Pd16,1.5H2(g) + 2.0N2(g) + * -> 3.0HN* + N*,,6.19226368473,111
Rh16,CH4(g) + 3.0H2O(g) - 2.0H2(g) + * -> CH3* + 3.0HO*,,5.40568938749,111
Cu16,CH4(g) + 3.0H2S(g) - 2.5H2(g) + * -> CH2* + 3.0HS*,,6.24538296336,111
Ir16,3.0CH4(g) - 4.0H2(g) + * -> CH2* + 2.0CH*,,5.76830049437,111
Pd16,H2(g) + 2.0N2(g) + * -> 2.0HN* + 2.0N*,,6.52920391019,111
Pd16,0.5H2(g) + 2.0N2(g) + * -> HN* + 3.0N*,,7.3177684482,111
Rh16,3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*,,8.35872355768,111
Pd16,3.0CH4(g) - 3.0H2(g) + * -> 2.0CH3* + C*,,7.22065067134,111
Pd16,H2(g) + 1.5N2(g) + * -> 2.0HN* + N*,,3.37884453747,111
Rh16,CH4(g) + 2.0H2O(g) - 1.5H2(g) + * -> CH3* + 2.0HO*,,3.42164525852,111
Cu16,CH4(g) + 2.0H2S(g) - 2.0H2(g) + * -> CH2* + 2.0HS*,,4.49508416414,111
Ir16,4.0CH4(g) - 5.0H2(g) + * -> 2.0CH2* + 2.0CH*,,12.2262888059,111
Ir16,3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*,,12.5223955575,111
Pd16,3.0CH4(g) - 4.5H2(g) + * -> CH3* + 2.0C*,,8.80138750097,111
Pd16,0.5H2(g) + 1.5N2(g) + * -> HN* + 2.0N*,,4.30496406043,111
Rh16,CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*,,2.30178216368,111
Cu16,CH4(g) + H2S(g) - 1.5H2(g) + * -> CH2* + HS*,,3.49135559131,111
Cu16,3.0CH4(g) + H2S(g) - 3.5H2(g) + * -> 3.0CH2* + HS*,,10.9547935278,111
Ir16,4.0CH4(g) - 4.5H2(g) + * -> 3.0CH2* + CH*,,9.06227095008,111
Ir16,CH4(g) + H2O(g) - 2.5H2(g) + * -> HO* + C*,,3.83767258828,111
Pd16,4.0CH4(g) - 3.5H2(g) + * -> 3.0CH3* + C*,,12.4094204134,111
Au16,H2(g) + 1.5N2(g) + * -> 2.0HN* + N*,,8.01305990609,111
Pd16,4.0CH4(g) - 5.0H2(g) + * -> 2.0CH3* + 2.0C*,,14.4817847421,111
Pd16,CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*,,2.5405043879,111
Ir16,3.0CH4(g) - 4.0H2(g) + * -> CH2* + 2.0CH*,,5.22167340992,111
Pd16,2.0CH4(g) + 2.0H2O(g) - 2.0H2(g) + * -> 2.0CH3* + 2.0HO*,,6.69969698538,111
Pd16,2.0CH4(g) + H2O(g) - 2.5H2(g) + * -> 2.0CH2* + HO*,,7.00124893937,111
Au16,2.0CH4(g) - 2.5H2(g) + * -> 2.0CH* + H*,,7.60318500267,111
Ag16,3.0H2O(g) - 1.5H2(g) + 0.5N2(g) + * -> 3.0HO* + N*,,9.22832727681,111
Pd16,H2O(g) - 0.5H2(g) + 1.5N2(g) + * -> HO* + 3.0N*,,12.0693343477,111
Rh16,2.0H2S(g) - 1.5H2(g) + 0.5N2(g) + * -> HN* + 2.0S*,,1.8115254382,111
Rh16,CH4(g) - 0.5H2(g) + 0.5N2(g) + * -> CH2* + HN*,,2.06871147222,111
Ir16,2.0H2(g) + 2.0N2(g) + * -> 2.0H2N* + 2.0N*,,3.70122007264,111
Pt16,3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*,,12.7074947523,111
Pd16,3.0CH4(g) - 4.5H2(g) + * -> CH3* + 2.0C*,,11.4111156141,111
Au16,0.5H2(g) + 2.0N2(g) + * -> HN* + 3.0N*,,17.766800679,111
Pd16,3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*,,9.43626335523,111
Rh16,3.0CH4(g) + H2S(g) - 3.5H2(g) + * -> 3.0CH2* + HS*,,7.6367480024,111
Rh16,2.0CH4(g) + H2S(g) - 2.5H2(g) + * -> 2.0CH2* + HS*,,5.49745842628,111
Pt16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,9.57323894175,111
Pt16,2.0CH4(g) + H2O(g) - 4.5H2(g) + * -> HO* + 2.0C*,,7.52954493756,111
Pd16,3.0CH4(g) - 4.0H2(g) + * -> 3.0CH* + H*,,13.7557394519,111
Rh16,H2S(g) - H2(g) + * -> S*,,-1.72537160496,111
Pd16,CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*,,2.32958703004,111
Pd16,2.0CH4(g) - 2.0H2(g) + * -> 2.0CH* + 2.0H*,,9.52265113836,111
Cu16,2.0CH4(g) - -0.0H2(g) + N2(g) + * -> 2.0CH2* + 2.0H2N*,,6.67354412227,111
Pd16,4.0H2S(g) - 4.0H2(g) + * -> 4.0S*,,2.15913749306,111
Pd16,H2S(g) - H2(g) + 1.5N2(g) + * -> 3.0N* + S*,,6.85630878425,111
Pd16,2.0CH4(g) + 2.0H2O(g) - 2.0H2(g) + * -> 2.0CH3* + 2.0HO*,,7.29263859715,111
Rh16,2.0CH4(g) + 2.0H2S(g) - 3.0H2(g) + * -> 2.0CH2* + 2.0HS*,,5.69716999933,111
Rh16,3.0CH4(g) + H2S(g) - 3.5H2(g) + * -> 3.0CH2* + HS*,,9.2800014948,111
Pt16,4.0CH4(g) - 4.5H2(g) + * -> 3.0CH2* + CH*,,13.131831691,111
Pt16,4.0H2O(g) - 2.0H2(g) + * -> 4.0HO*,,9.28089402826,111
Pd16,4.0CH4(g) - 6.5H2(g) + * -> CH3* + 3.0C*,,13.9987012101,111
Au16,H2(g) + 1.5N2(g) + * -> 2.0HN* + N*,,8.05204218939,111
Pd16,CH4(g) + 2.0H2O(g) - 1.5H2(g) + * -> CH3* + 2.0HO*,,4.2380560242,111
Rh16,CH4(g) + 2.0H2S(g) - 2.0H2(g) + * -> CH2* + 2.0HS*,,3.50217619897,111
Pd16,2.0CH4(g) + H2S(g) - 5.0H2(g) + * -> 2.0C* + S*,,7.38025374985,111
Rh16,2.0CH4(g) + H2S(g) - 2.5H2(g) + * -> 2.0CH2* + HS*,,5.71199272159,111
Pt16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,15.5156765921,111
Pt16,2.0CH4(g) + 2.0H2O(g) - 5.0H2(g) + * -> 2.0HO* + 2.0C*,,11.49750054,111
Pd16,3.0CH4(g) - 3.0H2(g) + * -> 2.0CH3* + C*,,6.24562385215,111
Pt16,3.0CH4(g) - 3.5H2(g) + * -> 2.0CH2* + CH*,,9.1653831912,111
Pt16,3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*,,15.3773440418,111
Pd16,3.0CH4(g) - 4.5H2(g) + * -> CH3* + 2.0C*,,8.14243514841,111
Rh16,CH4(g) - -0.0H2(g) + N2(g) + * -> CH2* + 2.0HN*,,5.48879840269,111
Pt16,2.0CH4(g) + 2.0H2S(g) - 5.0H2(g) + * -> 2.0CH* + 2.0S*,,5.65258448348,111
Pd16,CH4(g) - 0.5H2(g) + * -> CH* + 2.0H*,,2.20589379723,111
Pt16,2.0CH4(g) + 2.0H2S(g) - 4.0H2(g) + * -> 2.0CH* + 2.0HS*,,9.435134763,111
Pd16,3.0CH4(g) + H2S(g) - 7.0H2(g) + * -> 3.0C* + S*,,13.6694729635,111
Ir16,1.5H2(g) + 2.0N2(g) + * -> 3.0HN* + N*,,4.55886057802,111
Au16,CH4(g) + 3.0H2O(g) - 2.0H2(g) + * -> CH3* + 3.0HO*,,7.30014111642,111
Rh16,CH4(g) + 3.0H2S(g) - 2.5H2(g) + * -> CH2* + 3.0HS*,,4.08435829266,111
Ir16,0.5H2(g) + 2.0N2(g) + * -> HN* + 3.0N*,,4.63607805602,111
Au16,3.0CH4(g) + H2O(g) - 2.0H2(g) + * -> 3.0CH3* + HO*,,9.50943232323,111
Rh16,2.0CH4(g) - 1.5H2(g) + 0.5N2(g) + * -> 2.0CH2* + HN*,,6.59345182936,111
Pt16,3.0CH4(g) + H2S(g) - 5.5H2(g) + * -> 3.0CH* + S*,,7.19889795738,111
Pd16,CH4(g) - H2(g) + * -> CH* + H*,,4.39020767281,111
Pd16,3.0H2S(g) - 3.0H2(g) + * -> 3.0S*,,0.190648888968,111
Pt16,4.0CH4(g) - 5.0H2(g) + * -> 2.0CH2* + 2.0CH*,,8.28559887622,111
Cu16,2.0CH4(g) - 2.0H2(g) + * -> 2.0CH2*,,5.0196518623,111
Ir16,0.5H2(g) + N2(g) + * -> HN* + N*,,2.08903157473,111
Ir16,H2O(g) - H2(g) + 1.5N2(g) + * -> 3.0N* + O*,,7.16393595227,111
Pd16,2.0CH4(g) - H2(g) + * -> 2.0CH2* + 2.0H*,,3.67841427804,111
Pt16,2.0H2S(g) - H2(g) + * -> 2.0HS*,,1.84488680155,111
Pt16,3.0H2S(g) - 2.5H2(g) + 0.5N2(g) + * -> HN* + 3.0S*,,3.62443852102,111
Ir16,3.0CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> 3.0CH2* + H2N*,,8.64505618346,111
Pt16,CH4(g) + H2S(g) - 2.5H2(g) + * -> HS* + C*,,4.17243025649,111
Pd16,2.0H2S(g) - 2.0H2(g) + 0.5N2(g) + * -> N* + 2.0S*,,1.59456851321,111
Rh16,CH4(g) - 0.5H2(g) + 0.5N2(g) + * -> CH2* + HN*,,3.46044216425,111
Ag16,H2O(g) - 0.5H2(g) + 0.5N2(g) + * -> HN* + O*,,4.75103895096,111
Pt16,CH4(g) + 2.0H2S(g) - 3.5H2(g) + * -> CH* + 2.0S*,,2.17893779007,111
Ir16,CH4(g) + 3.0H2O(g) - 2.5H2(g) + * -> CH2* + 3.0HO*,,6.87317467341,111
Cu16,CH4(g) + H2S(g) - 3.0H2(g) + * -> C* + S*,,5.09756982943,111
Pd16,H2O(g) - 0.5H2(g) + 0.5N2(g) + * -> HO* + N*,,4.42065388038,111
Pt16,H2O(g) - 0.5H2(g) + * -> HO*,,2.14464205574,111
Au16,CH4(g) - H2(g) + N2(g) + * -> CH2* + 2.0N*,,9.71875727079,111
Ir16,H2(g) + 2.0N2(g) + * -> 2.0HN* + 2.0N*,,7.00609324636,111
Pd16,CH4(g) + 2.0H2S(g) - 4.0H2(g) + * -> C* + 2.0S*,,3.75823384484,111
Ir16,2.0H2O(g) - 2.0H2(g) + 0.5N2(g) + * -> N* + 2.0O*,,5.62417668082,111
Pd16,H2S(g) - H2(g) + 0.5N2(g) + * -> N* + S*,,0.640495277596,111
Pt16,H2O(g) + H2S(g) - H2(g) + * -> HO* + HS*,,1.10178378193,111
Rh16,CH4(g) + 0.5H2(g) + 1.5N2(g) + * -> CH2* + 3.0HN*,,3.88562564922,111
Pt16,2.0CH4(g) + H2S(g) - 4.0H2(g) + * -> 2.0CH* + S*,,3.83660767068,111
Pt16,CH4(g) + 3.0H2O(g) - 3.5H2(g) + * -> 3.0HO* + C*,,10.1684031115,111
Pd16,CH4(g) + 2.0H2S(g) - 2.0H2(g) + * -> CH2* + 2.0HS*,,3.08065455023,111
Pt16,3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*,,13.4265881456,111
Pt16,CH4(g) + H2S(g) - 2.5H2(g) + * -> CH* + S*,,0.915076326178,111
Au16,3.0CH4(g) - 4.5H2(g) + * -> CH3* + 2.0C*,,11.3973737281,111
Au16,2.0CH4(g) - H2(g) + * -> 2.0CH3*,,4.03446580821,111
Ir16,0.5H2(g) + N2(g) + * -> HN* + N*,,3.39812366841,111
Au16,CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*,,3.0486514432,111
Pd16,CH4(g) + H2S(g) - 1.5H2(g) + * -> CH2* + HS*,,2.17932711698,111
Pd16,2.0CH4(g) - 2.5H2(g) + * -> 2.0CH* + H*,,4.00084539247,111
Pt16,CH4(g) + 2.0H2O(g) - 3.0H2(g) + * -> 2.0HO* + C*,,5.98120108608,111
Au16,2.0CH4(g) - 2.5H2(g) + * -> CH3* + C*,,6.59431511058,111
Ir16,1.5H2(g) + 2.0N2(g) + * -> 3.0HN* + N*,,3.03478996316,111
Ir16,H2(g) + 2.0N2(g) + * -> 2.0HN* + 2.0N*,,3.17205276585,111
Ir16,2.0H2O(g) - 2.0H2(g) + N2(g) + * -> 2.0N* + 2.0O*,,7.61204686674,111
Au16,H2S(g) - H2(g) + N2(g) + * -> 2.0N* + S*,,8.25829116188,111
Pd16,CH4(g) - H2(g) + * -> CH* + H*,,1.2543599962,111
Pd16,4.0H2S(g) - 4.0H2(g) + * -> 4.0S*,,2.01763046246,111
Ag16,CH4(g) + 2.0H2S(g) - 3.5H2(g) + * -> CH* + 2.0S*,,6.47062493906,111
Au16,3.0CH4(g) - 4.0H2(g) + * -> 3.0CH* + H*,,12.7637334081,111
Rh16,4.0H2O(g) - 4.0H2(g) + * -> 4.0O*,,5.70031162187,111
Ir16,2.0H2O(g) - 2.0H2(g) + 0.5N2(g) + * -> N* + 2.0O*,,5.72098417987,111
Ir16,H2(g) + 1.5N2(g) + * -> 2.0HN* + N*,,1.2163078661,111
Pd16,CH4(g) + 2.0H2S(g) - 2.0H2(g) + * -> CH2* + 2.0HS*,,4.06450350485,111
Ag16,2.0H2(g) + 1.5N2(g) + * -> 2.0H2N* + N*,,5.59152403803,111
Ag16,H2O(g) - 0.5H2(g) + 1.5N2(g) + * -> HO* + 3.0N*,,14.152325607,111
Pd16,2.0CH4(g) - H2(g) + N2(g) + * -> 2.0CH2* + 2.0HN*,,7.35497498448,111
Ag16,CH4(g) + H2S(g) - 2.5H2(g) + * -> CH* + S*,,4.93616814633,111
Au16,2.0CH4(g) + H2O(g) - 1.5H2(g) + * -> 2.0CH3* + HO*,,5.25805564529,111
Pd16,2.0CH4(g) + H2S(g) - 2.5H2(g) + * -> 2.0CH2* + HS*,,6.353137603,111
Ag16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,21.1817395553,111
Ag16,4.0H2O(g) - 2.0H2(g) + * -> 4.0HO*,,7.09527740756,111
Au16,4.0CH4(g) - 6.5H2(g) + * -> CH3* + 3.0C*,,19.0154048548,111
Pd16,3.0H2O(g) - 1.5H2(g) + 0.5N2(g) + * -> 3.0HO* + N*,,6.72075397223,111
Rh16,3.0H2S(g) - 2.5H2(g) + 0.5N2(g) + * -> HN* + 3.0S*,,0.994122749473,111
Au16,CH4(g) + H2O(g) - H2(g) + * -> CH3* + HO*,,3.68624734762,111
Pd16,CH4(g) + H2S(g) - 1.5H2(g) + * -> CH2* + HS*,,3.10162799812,111
Pd16,CH4(g) + 3.0H2S(g) - 2.5H2(g) + * -> CH2* + 3.0HS*,,4.23520467911,111
Cu16,CH4(g) - -0.0H2(g) + 0.5N2(g) + * -> CH2* + H2N*,,3.21983813663,111
Pt16,CH4(g) + H2S(g) - 2.0H2(g) + * -> CH* + HS*,,3.80527688899,111
Pd16,CH4(g) - 0.5H2(g) + * -> CH2* + H*,,1.28388741132,111
Pt16,CH4(g) + 3.0H2S(g) - 3.5H2(g) + * -> 3.0HS* + C*,,4.85200754712,111
Rh16,2.0CH4(g) - H2(g) + 0.5N2(g) + * -> 2.0CH2* + H2N*,,4.37496283393,111
Au16,3.0H2S(g) - 3.0H2(g) + 0.5N2(g) + * -> N* + 3.0S*,,8.15655867409,111
Pd16,CH4(g) - -0.0H2(g) + N2(g) + * -> CH2* + 2.0HN*,,4.9227378307,111
Pd16,H2S(g) - 0.5H2(g) + 0.5N2(g) + * -> HN* + S*,,0.0826307750955,111
Rh16,3.0CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> 3.0CH2* + H2N*,,9.85235245485,111
Au16,H2O(g) - 0.5H2(g) + 0.5N2(g) + * -> HO* + N*,,4.79765947033,111
Pd16,2.0H2S(g) - H2(g) + N2(g) + * -> 2.0HN* + 2.0S*,,6.49556818803,111
Ag16,CH4(g) + 3.0H2S(g) - 3.0H2(g) + * -> CH* + 3.0HS*,,9.29891354413,111
Au16,H2O(g) - 0.5H2(g) + 1.5N2(g) + * -> HO* + 3.0N*,,16.8968358647,111
Pd16,2.0H2S(g) - 1.5H2(g) + 0.5N2(g) + * -> HN* + 2.0S*,,3.36070127781,111
Pd16,2.0CH4(g) - 1.5H2(g) + 0.5N2(g) + * -> 2.0CH2* + HN*,,6.0323092392,111
Pd16,CH4(g) + 2.0H2(g) + 1.5N2(g) + * -> CH2* + 3.0H2N*,,5.17228794163,111
Pd16,CH4(g) + 2.0H2S(g) - 2.0H2(g) + * -> CH2* + 2.0HS*,,3.29233096971,111
Ag16,CH4(g) + 2.0H2S(g) - 3.5H2(g) + * -> CH* + 2.0S*,,7.57958620025,111
Au16,3.0CH4(g) - 4.0H2(g) + * -> 3.0CH* + H*,,17.6241815871,111
Pd16,2.0H2S(g) - 2.0H2(g) + * -> 2.0S*,,0.653310343787,111
Ag16,4.0CH4(g) - 4.5H2(g) + * -> 3.0CH2* + CH*,,16.1099928551,111
Ir16,2.0H2O(g) - 2.0H2(g) + 0.5N2(g) + * -> N* + 2.0O*,,3.66361890322,111
Au16,H2S(g) - H2(g) + 0.5N2(g) + * -> N* + S*,,6.00331850065,111
Ir16,2.0CH4(g) + H2O(g) - 1.5H2(g) + * -> 2.0CH3* + HO*,,5.64031847502,111
Au16,H2S(g) - H2(g) + 1.5N2(g) + * -> 3.0N* + S*,,13.1037696771,111
Pd16,2.0CH4(g) - H2(g) + N2(g) + * -> 2.0CH2* + 2.0HN*,,10.3481322073,111
Ag16,CH4(g) + H2S(g) - 2.5H2(g) + * -> CH* + S*,,6.66829409351,111
Au16,CH4(g) - -0.0H2(g) + * -> CH* + 3.0H*,,8.12056746634,111
Pd16,H2S(g) - H2(g) + * -> S*,,0.413981917917,111
Ag16,4.0CH4(g) - 5.5H2(g) + * -> CH2* + 3.0CH*,,18.1397309557,111
Au16,2.0H2S(g) - 2.0H2(g) + N2(g) + * -> 2.0N* + 2.0S*,,10.7447859826,111
Pd16,3.0CH4(g) - 2.5H2(g) + 0.5N2(g) + * -> 3.0CH2* + HN*,,12.1518834206,111
Cu16,CH4(g) - H2(g) + * -> CH* + H*,,2.34215603727,111
Cu16,H2O(g) - H2(g) + 1.5N2(g) + * -> 3.0N* + O*,,12.7423541024,111
Ag16,2.0H2S(g) - 1.5H2(g) + 0.5N2(g) + * -> HN* + 2.0S*,,5.51982176374,111
Pt16,CH4(g) + 2.0H2(g) + 1.5N2(g) + * -> CH2* + 3.0H2N*,,4.51816180048,111
Pt16,2.0H2O(g) - 2.0H2(g) + N2(g) + * -> 2.0N* + 2.0O*,,8.76636501856,111
Ir16,2.0CH4(g) - H2(g) + * -> 2.0CH3*,,3.16762669787,111
Au16,H2S(g) - H2(g) + N2(g) + * -> 2.0N* + S*,,8.13649952877,111
Ag16,3.0CH4(g) + H2S(g) - 5.5H2(g) + * -> 3.0CH* + S*,,15.4338502536,111
Au16,CH4(g) - H2(g) + * -> CH* + H*,,6.46447060791,111
Pd16,2.0CH4(g) + 2.0H2S(g) - 6.0H2(g) + * -> 2.0C* + 2.0S*,,8.81999954478,111
Cu16,3.0CH4(g) - 4.0H2(g) + * -> 3.0CH* + H*,,11.4394462724,111
Cu16,2.0CH4(g) + 2.0H2S(g) - 6.0H2(g) + * -> 2.0C* + 2.0S*,,12.327465161,111
Ag16,3.0CH4(g) - 2.0H2(g) + 0.5N2(g) + * -> 3.0CH2* + H2N*,,13.5633958378,111
Cu16,H2O(g) + H2(g) + * -> HO* + 3.0H*,,1.16550386826,111
Ir16,2.0CH4(g) + 2.0H2S(g) - 5.0H2(g) + * -> 2.0CH* + 2.0S*,,6.50082127807,111
Ag16,3.0CH4(g) + H2O(g) - 6.5H2(g) + * -> HO* + 3.0C*,,23.2077488798,111
Au16,3.0CH4(g) - 4.5H2(g) + * -> CH3* + 2.0C*,,11.4372099727,111
Pd16,3.0CH4(g) + H2S(g) - 7.0H2(g) + * -> 3.0C* + S*,,12.829378768,111
Pt16,2.0H2O(g) - 2.0H2(g) + 0.5N2(g) + * -> N* + 2.0O*,,6.14124784623,111
Ir16,2.0CH4(g) + 2.0H2O(g) - 2.0H2(g) + * -> 2.0CH3* + 2.0HO*,,8.63019073933,111
Au16,CH4(g) + 3.0H2S(g) - 2.5H2(g) + * -> CH2* + 3.0HS*,,6.2604625611,111
Au16,CH4(g) + H2S(g) - 2.5H2(g) + * -> CH* + S*,,3.97562070973,111
Au16,2.0CH4(g) - 2.5H2(g) + * -> CH3* + C*,,6.42687862235,111
Ag16,2.0CH4(g) + H2S(g) - 4.0H2(g) + * -> 2.0CH* + S*,,9.95504067455,111
Rh16,2.0CH4(g) + H2S(g) - 5.0H2(g) + * -> 2.0C* + S*,,6.07106587208,111
